파일명,정답_텍스트,추출_텍스트,추출_QR,글자인식_정확도(%)
smishing_1798.png,"저희 두 사람, 긴 기다림 끝에 하나가 됩니다. 바쁘시더라도 꼭 오셔서 축복해주세요. 청첩장 보기: http://225.125.89.61/info","저희 두 사람,긴 기다림 끝에 하나가 됩니다.바쁘시 더라도 꼭 오셔서 축복해주세요.청첩장 보기: https://225.125.89.61/info",,99.26
smishing_1799.png,[부고] 부친님께서 금일 별세/하셨습니다. 장지 안내 및 모바일 부고장 확인 후 조문 부탁드립니다: http://bit.ly/update980.apk .,[부고]부친님께서 금일 별세/하셨습니다.장지 안 내 및 모바일 부고장 확인 후 조문 부탁드립니다: https://bit.ly/update980.apk .,,99.3
smishing_1800.png,[알림] 김*수님의 부친 별세. 장례식장 정보가 변경되었습니다. 최종 장소 확인: http:///153.156.14.30/info _,[알림] 김*수님의 부친 별세.장례식장 정보가 변 경되었습니다.최종'장소 확인: https:///153.156.14.30/info,,97.64
smishing_1801.png,[부고]_ 저희 부친께서 별세하셨기에 삼가 알려드립니다. 장례식장: 서울아산병원 오시는 길 및 부의금 전달 안내: http://scam-safe-85.cc,[부고]_저희 부친께서 별세하셨기에 삼가 알려드립니 다.장례식장: 서울아산병원 오시는 길 및 부의금 전달 안내: https://scam-safe-85.cc,,99.31
smishing_1802.png,할머니 나 지금 임시폰이야! 카톡 .아이디 새로 만들었으니까 이 링크로 친구추가 해줘. 물어볼 거 있어: http://vo.la/kr_1935,할머니 나 지금 임시폰이야!카톡.아이디 새로 만들었으니까 이 링크로 친구추가 해줘.물어볼 거 있어: https://vo.la/kr_1935,,99.22
smishing_1803.png,[국제발신] [알림] 김*수님의 모친 별세. 장례식장 정보가 변경되었습니다. 최종 장소 확인: http://129.11.76.29/info,[국제발신] [알림] 김*수님의 모친 별세.장례식장 정보가 변 경되었습니다. 최종 장소 확인: https://129.11.76.29/info,,99.25
smishing_1804.png,"[부고] 저희 부친상에 베풀어 주신 위로에 감사드립니다. 고인의 마지막 가시는 길, 모바일 부고장에서 확인 바랍니다: http://scam-safe-59.cc","[부고] 저희 부친상에 베풀어 주신 위로에 감사 드립니다.고인의 마지막 가시는 길,모바일 부고 장에서 확인 바랍니다:https://scam-safe-59.cc",,99.32
smishing_1805.png,[알림/] 김*수님의 부친 별세. 장례식장 정보가 변경되었습니다. 최종 장소 확인: http://scam-safe-87.cc,[알림/]김*수님의 부친 별세.장례식장 정보가 변 경되었습니다. 최종 장소 확인: https://scam-safe-87.cc,,99.16
smishing_1806.png,[부고] 저희 빙부께서 별세하셨기에 삼가 알려드립니다. 장례식장: 강남성모병원 오시는 길 및 부의금 전달 안내: http://bit.ly/update829.apk,https://bit.ly/update829.apk 오시는 길 및 부의금 전달 안내: 드립니다.장례식장:강남성모병원 이[연],,39.42
smishing_1807.png,할머니! 나 지금 급하게 편의점 기프트카드 사야 하는데 폰이 안 돼서 그래.. 아래 링크로 들어와서 대신 좀 사줘: http://_bit.ly/update787.apk,할머니!나 지금 급하게 편의점 기프트카드 사 야 하는데 폰이 안 돼서 그래..아래 링크로 들 어와서 대신 좀 사줘: https://_bit.ly/update787.apk,,99.34
smishing_1808.png,아빠 나 지금 임시폰이야! 카톡 아이디 새로 만들었으니까 이 링크로 친구/추가 해줘. 물어볼 거 있어: http://bit.ly/app270.apk /,아빠 나지금 임시폰이야!카톡아이디새로만들 었으니까이링크로친구/추가해줘. 물어볼거있 O: https://bit.ly/app270.apk/,,97.81
smishing_1809.png,[부고] 저희 모친께서 별세하셨기에 삼가 알려드립니다. 장례식장: 시화병원 오시는 길 및 부의금 전달 안내: http://scam-safe-27.cc /,[부고] 저희 모친께서 별세하셨기에 삼가 알려드 립니다.장례식장:시화병원 오시는 길 및 부의금 전달 안내: https://scam-safe-27.cc/,,99.29
smishing_1810.png,엄마 나 폰 액정 깨져서 수리 맡겼어 ㅠㅠ 지금 컴퓨터로 문자 보내는 중인데 확인하면 링크 클릭해서 톡 줘! http://vo.la/kr_4520,엄마 나 폰 액정 깨져서 수리 맡겼어 ㅠㅠ 지금 컴퓨 터로 문자 보내는 중인데 확인하면 링크 클릭해서 특 줘!https://vo.la/kr_4520,,97.64
smishing_1811.png,[알림] 이*준님의 조부 별세. 장례식장 정보가 변경되었습니다. 최종 장소_ 확인: http://vo.la/kr_3339,https://vo.la/kr_3339 되었습니다. 최종 장소_확인: {   이[],,41.67
smishing_1812.png,[알림] 박*호님의 빙부 별세. 장례식장 정보가 변경되었습니다. 최종 장소 확인: http://134.254.57.8/info .,[알림]박*호님의 빙부 별세.장례식장 정보가 변경되 었습니다. 최종장소 확인: https://134.254.57.8/info.,,99.19
smishing_1813.png,[부고] 빙부님께서 .금일 별세하셨습니다. 장지 안내 및 모바일 부고장 확인 후 조문 부탁드립니다: http://scam-safe-21.cc,[부고]빙부님께서.금일 별세하셨습니다.장지 안내 및 모바일 부고장 확인 후 조문 부탁드립니 다: https://scam-safe-21.cc,,99.24
smishing_1814.png,[부고] 저희 모친께서 별세하셨기에 삼가 알려드립니다. 장례식장: 연세세브란스 오시는 길 및 부의금 전달 안내: http:/ /vo.la/kr_7101,[부고] 저희 모친께서 별세하셨기에 삼가 알려드 립니다.장례식장:연세세브란스 오시는 길 및 부의금 전달 안내:https://vo.la/kr_ 7101,,99.28
smishing_1815.png,할머니  나 지금 휴대폰 본인인증이 안 돼서 결제를 못 하고 있어. 이 링크 눌러서 대신 인증 좀 해주면 안 돼? 급해! http://vo.la/kr_3920,11114 물록ㄷ을이을를 무터이럼을가를,,7.06
smishing_1816.png,결혼식 사진이 업데이트되었습니다! 저희 행복한 모습 미리 구경 오세 요. 사진보기: http://234.144.50.53/info,결혼식 사진이 업데이트되었습니다!저희 행복한 모습 미리 구경 오세 요.사진보기: https://234.144.50.53/info,,99.19
smishing_1817.png,결혼식 사진이 업데이트되었습니다! 저희 행복한 모습 미리 구경 오세요. 사진보기: http://bit.ly/app234.apk,결혼식 사진이 업데이트되었습니다!저희 행복 한 모습 미리 구경 오세요.사진보기: https://bit.ly/app234.apk,,99.17
smishing_1818.png,할아버지 나 폰 액정 깨져서 수리 맡겼어 ㅠㅠ 지금 컴퓨터로 문자 보내는 중인데 확인하면 링크 클릭해서 톡 줘! http://bit.ly/chk390.apk,할아버지나폰액정깨져서수리맡겼어ㅠㅠ지금컴 퓨터로문자 보내는 중인데 확인하면링크클릭해서 톡 쥐! https://bit.ly/chk390.apk,,97.84
smishing_1819.png,[할머니님] 자녀분이 교통사고로 병원에 이송되었습니다. 수술 동의 및 병원비 입금 안내 확인: ht.tp://bit.ly/chk710.apk,[할머니님]자녀분이 교통사고로 병원에 이송되 었습니다.수술 동의 및 병원비 입금 안내 확인:h t.tp://bit.ly/chk710.apk,,100
smishing_1820.png,[부고] 저희 모친께서 별세하셨기에 삼가 알려드립니다. 장례식장: 시화병원 오시는 길 및 부의금 전달 안내: http://bit.ly/chk290.apk /,[부고] 저희 모친께서 별세하셨기에 삼가 알려드립 니다. 장례식장: 시화병원. 오시는 길 및 부의금 전달 안내: https://bit.ly/chk290.apk /,,98.63
smishing_1821.png,[W.e.b발신] [알림] 박*호님의 빙모 별세. 장례식장 정보가 변경되었습니다. 최종 장소 확인: http:/ /scam-safe-44.cc ..,[W.e.b발신]. [알림]박*호님의 빙모 별세.장례식장 정보가 변 경되었습니다.최종 장소 확인:https://scam-safe -44.cC.. -,,96.45
smishing_1822.png,"[부고] 저희 빙모상에 베풀어 주신 위로에 감사드립니다. 고인의 마지막 가시는 길, 모바일 부고장에서 확인 바랍니다: http://bit.ly/chk149.ap_k","[부고] 저희 빙모상에 베풀어 주신 위[로에 감사드립 니다.고인의 마지막 가시는 길,모바일 부고장에서 확인 바랍니다:https://bit.iy/chk149.ap_k w",,96.77
smishing_1823.png,[알림] 이*준님의 모친 별세. 장례식장 정보가 변경되었습니다. 최종 장소 확인: http:_//scam-safe-73.cc,[알림] 이*준님의 모친 별세.장례식장 정보가 변 경되었습니다.최종 장소확인:http:_I/scam-safe -73.cc -,,97.48
smishing_1824.png,[모바일청첩장] 도윤♥지은 결혼합니다! 소중한 분들을 초대합니다. 일시 및 장소 확인: http://vo.la_/kr_1090,[모바일청첩장]도윤V지은 결혼합니다!소중 한 분들을 초대합니다.일시 및 장소 확인: https://vo.la_/kr_1090,,97.52
smishing_1825.png,"[부고] 저희 조모상에 베풀어 주신 위로에 감사드립니다. 고인의 마지막 가시는 길, 모바일 부고장에서 확인 바랍니다: http://scam-safe-32.cc","[부고] 저희 조모상에 베풀어 주신 위로에 감사드립니 바랍니다: https://scam-safe-32.cc 다.고인의 마지막 가시는 길,모바일 부고장에서 확인",,62.59
smishing_1826.png,[부고] 모친님께서 금일 별세하셨습니다. 장지 안내 및 모바일 부고장 확인 후 조문 부탁드립니다: http://bit_.ly/app439.apk,https://bit_.ly/app439.apk    로 기 [부고]모친님께서 금일 별세하셨습니다.장지 안,,37.61
smishing_1827.png,결혼식 사진이 업데이트되었습니다! 저희 행복한 모습 미리 구경 오세요. 사진보기: http://236.54.27.33/info ..,결혼식 사진이 업데이트되었습니다!저희 행복한 모 습 미리 구경 오세요.'사진보기: https://236.54.27.33/info..,,98.41
smishing_1828.png,[돌잔치] 저희 아이의 첫 번째 생일 파티에 초대합니다! 모바일 초대장 확인 후 참석 여부 체크 부탁드려요: http://bit.ly/chk897.apk,[돌잔치] 저희 아이의 첫 번째 생일 파티에 초대합니다 ! 모바일 초대장 확인 후 참석 여부 체크 부탁드려요: https://bit.ly/chk897.apk,,99.28
smishing_1829.png,"[국제발신] [부고] 저희 빙모상에 베풀어 주신 위로에 감사드립니다. 고인의 마지막 가시는 길, 모바일 부고장에서 확인 바랍니다: http://bit.ly/update588.apk",n//f 이이 이  [] [γ류x논],,8.08
smishing_1830.png,[부고] 저희 모친께서 별세하셨기에 삼가 알려드립니다. 장례식장: 연세세브란스 오시는 길 및 부의금 전달 안내: http://157.20.80.13/info,[부고] 저희 모친께서 별세하셨기에 삼가 알려드립 니다.장례식장:연세세브란스 오시는 길 및 부의금 전달 안내: https://157.20.80.13/info,,99.32
smishing_1831.png,엄마 나 폰 액정 깨져서 수리 맡겼어 ㅠㅠ 지금 컴퓨터로 문자 보내는 중인데 확인하면 링크 클릭해서 톡 줘! http://bit.ly/app722.apk /,엄마나폰액정깨져서 수리 맡겼어ㅠㅠ 지금 컴퓨터로 문자 보내는 중인데 확인하면 링크 클 릭해서톡쥐!https://bit.ly/app722.apk/,,97.81
smishing_1832.png,할머니 나 지금 휴대폰 본인인증이 안 돼서 결제를 못 하고 있어. 이 링크 눌러서 대신 인증 좀 해주면 안 돼? 급해! http://scam-safe-67.cc,할머니 나 지금 휴대폰 본인인증이 안 돼서 결 제를 못 하고 있어.이 링크 눌러서 대신 인증 좀 해주면 안 돼?급해! https://scam-safe-67.cc,,99.27
smishing_1833.png,엄마 나 지금 휴대폰 본인인증이 안 돼서 결제를 못 하고 있어. 이 링크 눌러서 대신 인증 좀 해주면 안 돼? 급해! http://207.171.21.4/info,엄마 나 지금 휴대폰 본인인증이 안 돼서 결제를 못 하고 있어.이 링크 눌러서 대신 인증 좀 해주 면 안 돼?급해!https://207.171.21.4/info,,99.28
smishing_1834.png,할아버지 나 지금 임시폰이야! 카톡 아이디 새로 만들었으니까 이 링크로 친구추가 해줘. 물어볼 거 있어: http://scam-safe-29.cc ..,할아버지 나 지금 임시폰이야!카톡 아이디 새로 만들었으니까 이 링크로 친구추가 해줘.물어볼 거 있어: https://scam-safe-29.cc..,,99.27
smishing_1835.png,[초대장] 서준 & 예은의 소중한 날에 초대합니다. 모바일 청첩장을 클릭하여 식장 위치를 확인하세요: http://bit.ly/chk639.apk,[초대장] 서준 & 예은의 소중한 날에 초대합니다 .모바일 청첩장을 클릭하여 식장 위치를 확인하 세요: https://bit.ly/chk639.apk,,99.27
smishing_1836.png,[할머니님] 자녀분이 교통사고로 병원에 이송되었습니다. 수술 동의 및 병원비 입금 안내 /확인: http://151.154.82.72/info,[할머니님]자녀분이 교통사고로 병원에 이송 되었습니다.수술 동의 및 병원비 입금 안내/확 인: https://151.154.82.72/info,,99.26
smishing_1837.png,[모바일청첩장] 민준♥수아 결혼합니다! 소중한 분들을 초대합니다. 일시 및 장소 확 인: http://bit.ly/app131.apk,[모바일청첩장] 민준수아 결혼합니다!소중한 분들 을 초대합니다.일시 및 장소 확 인: https://bit.ly/app131.apk,,98.41
smishing_1838.png,[부고] 저희 빙부께서 별세하셨기에 삼가 알려드립니다. 장례식장: 삼성서울병원 오시는 길 및 부의금 전달 안내: http://scam-safe-83.cc,[부고] 저희 빙부께서 별세하셨기에 삼가 알려드립니 다.장례식장:삼성서울병원 오시는 길 및 부의금 전달 안내: https://scam-safe-83.cc,,99.3
smishing_1839.png,아빠 나 지금 휴대폰 본인인증이 안 .돼서 결제를 못 하고 있어. 이 링크 눌러서 대신 인증 좀 해주면 안 돼? 급해! http://vo.la/kr_2016,아빠 나 지금 휴대폰 본인인증이 안.돼서 결제를 못 하고 있어.이 링크 눌러서 대신 인증 좀 해주 면 안 돼?급해!https://vo.la/kr_2016,,99.25
smishing_1840.png,할아.버지! 나 지금 급하게 편의점 기프트카드 사야 하는데 폰이 안 돼서 그래.. 아래 링크로 들어와서 대신 좀 사줘: http://231.92.68.67/info ..,할아.버지!나 지금 급하게 편의점 기프트카드 사야 하 는데 폰이 안 돼서 그래..아래 링크로 들어와서 대신 좀 사쥐: https://231.92.68.67/info..,,98.01
smishing_1841.png,[부고] 모친님께서 금일 별세하셨습니다. 장지 안내 및 모바일 부고장 확인 후 조문 부탁드립니다: http://vo.la/kr_2035,[부고]모친님께서 금일 별세하셨습니다.장지 안내 및 모바일 부고장 확인 후 조문 부탁드립 니다: https://vo.la/kr_2035,,99.2
smishing_1842.png,[돌잔치] 저희 아이의 첫 번째 생일 파티에 초대합니다! 모바일 초대장 확인 후 참석_ 여부 체크 부탁드려요: http://bit.ly/chk379.apk,[돌잔치] 저희 아이의 첫 번째 생일 파티에 초 대합니다! 모바일 초대장 확인 후 참석_여부 체 크 부탁드려요:https://bit.ly/chk379.apk,,99.29
smishing_1843.png,[국제발신] [알림] 김*수님의 빙모 별세. 장례식장 정보가 변경되었습니다. 최종 장소 확인: http://scam-safe-96.cc,https://scam-safe-96.cc 경되었습니다. 최종 장소 확인: [알림] 김*수님의 빙모 별세.장례식장 정보가 변 [γ류|x논],,33.85
